Year,Month,Region,TotalCrime,activeDuty_1941_1947_yes,activeDuty_1941_earlier_yes,activeDuty_1947_1950_yes,activeDuty_1950_1955_yes,activeDuty_1955_1964_yes,activeDuty_1964_1975_yes,activeDuty_1975_1990_yes,activeDuty_1990_2001_yes,activeDuty_2001_later_yes,activeDuty_anything_yes,anythingDamaged_yes,arrestsMade_yes,attacked_attemptRape_yes,attacked_grabHeldTripped_yes,attacked_hitSlap_yes,attemptedTheft_anything_yes,attemptedTheft_bicycle_yes,attemptedTheft_car_yes,attemptedTheft_cash_yes,attemptedTheft_creditCard_yes,attemptedTheft_gasoline_yes,attemptedTheft_handgun_yes,attemptedTheft_householdItems_yes,attemptedTheft_motorVehiclePart_yes,attemptedTheft_otherGun_yes,attemptedTheft_otherMotorVehicle_yes,attemptedTheft_personalEffects_yes,attemptedTheft_purse_yes,attemptedTheft_silver_yes,attemptedTheft_tv_yes,attemptedTheft_unknown_yes,attemptedTheft_wallet_yes,attemptedTheft_yes,attendingCollege_college,attendingCollege_regular,attendingCollege_trade,attendingCollege_vocational,brokenInOrAttempted_yes,buildingRestrictedAccess_yes,businessIncorporated_yes,businessType_manufacturing,businessType_retail,businessType_wholesale,cashOnPerson_yes,citizenshipStatus_yes_bornAbroad,citizenshipStatus_yes_bornInTerritories,citizenshipStatus_yes_bornInUS,citizenshipStatus_yes_naturalization,complaintSigned_yes,currentJob_yes,difficulties_concentrating_yes,difficulties_dressing_yes,difficulties_goOutside_yes,difficulties_hearing_yes,difficulties_seeing_yes,difficulties_stairs_yes,directOutsideAccess_yes,employedAtTimeOfIncident_yes,evidenceForcibleEntry_yes,evidenceHC_abusiveLanguage_yes,evidenceHC_believeHCbutNotEvidence_yes,evidenceHC_hateSymbols_yes,evidenceHC_nearHolidayLocation_yes,evidenceHC_offenderTargetedYou_yes,evidenceHC_otherHCinNeighborhood_yes,evidenceHC_previousCrimes_yes,firstPhysicalForce_offender,firstPhysicalForce_respondent,gatedCommunity_yes,happened_attemptedPropDam_yes,happened_attemptedTheft_yes,happened_forcibleCarEntry_yes,happened_forcibleHouseEntry_yes,happened_harassedLanguage_yes,happened_propertyDamage_yes,happened_sexualContactForce_yes,happened_sexualContactNoForce_yes,happened_somethingTaken_yes,hateCrime_disability_yes,hateCrime_ethnicity_yes,hateCrime_gender_yes,hateCrime_race_yes,hateCrime_religion_yes,hateCrime_sexuality_yes,hateCrime_yes,howDidOffenderGetIn_letIn,howDidOffenderGetIn_locked,howDidOffenderGetIn_unlocked,incidentAtWork_yes,income_high,income_low,income_middle,injuries_anything_yes,injuries_attemptRape_yes,injuries_brokenBones_yes,injuries_bruises_yes,injuries_internalInjury_yes,injuries_medicalCare_yes,injuries_notGunOrKnife_yes,injuries_rape_yes,injuries_sexualAssault_yes,injuries_shot_yes,injuries_stabbed_yes,injuries_unconscious_yes,itemTaken_animals_yes,itemTaken_bicycle_yes,itemTaken_car_yes,itemTaken_carpart_yes,itemTaken_cash_yes,itemTaken_clothing_yes,itemTaken_creditCard_yes,itemTaken_electronics_yes,itemTaken_farm_yes,itemTaken_food_yes,itemTaken_gas_yes,itemTaken_handgun_yes,itemTaken_jewelry_yes,itemTaken_otherFirearm_yes,itemTaken_otherHH_yes,itemTaken_otherPersonal_yes,itemTaken_otherVehicle_yes,itemTaken_purse_yes,itemTaken_silver_yes,itemTaken_stamps_yes,itemTaken_tools_yes,itemTaken_toys_yes,itemTaken_tv_yes,itemTaken_unattachedVehicle_yes,itemTaken_wallet_yes,job_last2Weeks_yes,job_past6Months_yes,job_pastWeek_yes,jobTypeOfIndustry_federal,jobTypeOfIndustry_nonProfit,jobTypeOfIndustry_private,jobTypeOfIndustry_selfEmployed,jobTypeOfIndustry_state,knowAboutOffender_yes,livedAtAddress_10to15years,livedAtAddress_15years_more,livedAtAddress_5to10years,livedAtAddress_5years_less,liveOnReservation_yes,livingQuarters_dormitory,livingQuarters_house,livingQuarters_nonpermanenthotel,livingQuarters_permanentHotel,livingQuarters_permanentMobileHome,loseWorkTimeInjuries_yes,medCare_clinic_yes,medCare_ER_yes,medCare_firstAid_yes,medCare_home_yes,medCare_hospital_yes,medCare_insuranceCovered_yes,medCare_overnight_yes,medCare_scene_yes,motorVehicleTheft_yes,num_attack_threat_multiple,num_attack_threat_one,numHHMembersHarmed_multiple,numHHMembersHarmed_one,numHHMembersHarmed_zero,numMotorVehiclesOwned_multiple,numMotorVehiclesOwned_one,numOthersHarmed_multiple,numOthersHarmed_one,numOthersHarmed_zero,numTimesBrokenInOrAttempted_multiple,numTimesBrokenInOrAttempted_one,numTimesMotorVehicleTheft_multiple,numTimesMotorVehicleTheft_one,numTimesMoved_multiple,numTimesMoved_one,numTimesStolen_multiple,numTimesStolen_one,occupationIndustry_agriculture,occupationIndustry_construction,occupationIndustry_entertainment,occupationIndustry_finance,occupationIndustry_government,occupationIndustry_manufacturing,occupationIndustry_personalServices,occupationIndustry_professionalServices,occupationIndustry_repairServices,occupationIndustry_retailTrade,occupationIndustry_transportation,occupationIndustry_wholesaleTrade,offenderRelation_boyfriend_girlfriend_yes,offenderRelation_child_yes,offenderRelation_coworker_yes,offenderRelation_customer_yes,offenderRelation_employee_yes,offenderRelation_exspouse_yes,offenderRelation_friend_yes,offenderRelation_neighbor_yes,offenderRelation_otherNonRelative_yes,offenderRelation_otherRelative_yes,offenderRelation_parent_yes,offenderRelation_patient_yes,offenderRelation_roommate_yes,offenderRelation_schoolmate_yes,offenderRelation_sibling_yes,offenderRelation_spouse_yes,offenderRelation_supervisor_yes,otherHelp_preventInjury_yes,otherHelp_protectOthers_yes,otherHelp_protectProp_yes,otherHelp_respEscape_yes,otherHelp_scareOffender_yes,otherHurt_hurtOthers_yes,otherHurt_offenderAngry_yes,otherHurt_offenderEscape_yes,otherHurt_prop_yes,otherHurt_respInjury_yes,otherHurtSituation_yes,othersHarmed_yes,othersPresent_yes,pregnant_yes,profHelp_counseling_yes,profHelp_doctor_yes,profHelp_ER_yes,profHelp_medication_yes,profMed_counseling_yes,profMed_doctor_yes,profMed_ER_yes,profMed_medication_yes,recovered_cash_yes,recovered_creditCards_yes,recovered_motorVehicle_yes,recovered_purse_yes,recovered_wallet_yes,reference_age_10s,reference_age_20s,reference_age_30s,reference_age_40s,reference_age_50s,reference_age_60s,reference_age_70sOlder,reference_ArmedForcesNow_yes,reference_hispanic_yes,reference_raceAAPI,reference_raceAmericanIndian,reference_raceAsian,reference_raceBlack,reference_raceMultiple,reference_raceWhite,referenceEducation_associate,referenceEducation_bachelors,referenceEducation_hsGrad,referenceEducation_lessThanHS,referenceEducation_masters,referenceEducation_phd,referenceEducation_profDegree,referenceMaritalCurr_divorced,referenceMaritalCurr_married,referenceMaritalCurr_neverMarried,referenceMaritalCurr_separated,referenceMaritalCurr_widowed,referencePersonAttendingSchool_college,referencePersonAttendingSchool_none,referencePersonAttendingSchool_regular,referencePersonAttendingSchool_trade,referencePersonAttendingSchool_vocational,referenceSex_female,referenceSex_male,reservationLandIncidentOccurred_yes,respUsePhysicalForce_yes,selfProtect_argued_yes,selfProtect_callPolice_yes,selfProtect_chasedOffender_yes,selfProtect_cooperated_yes,selfProtect_getAttention_yes,selfProtect_gun_yes,selfProtect_gunThreaten_yes,selfProtect_helpAvoidInjury_yes,selfProtect_helpedSituation_yes,selfProtect_helpProtectOthers_yes,selfProtect_helpProtectProp_yes,selfProtect_helpRespEscape_yes,selfProtect_helpScareOffender_yes,selfProtect_hurtInjury_yes,selfProtect_hurtOffenderAngry_yes,selfProtect_hurtOffenderEscape_yes,selfProtect_hurtOthers_yes,selfProtect_hurtProp_yes,selfProtect_hurtSituation_yes,selfProtect_injuryAfter_yes,selfProtect_injuryBefore_yes,selfProtect_injuryDuring_yes,selfProtect_noWeaponThreat_yes,selfProtect_otherWeapon_yes,selfProtect_otherWeaponThreat_yes,selfProtect_property_yes,selfProtect_ranAway_yes,selfProtect_screamFear_yes,selfProtect_yelled_yes,sexualOrientation_notStraight,sexualOrientation_straight,signOnPremisesForBusiness_yes,somethingStolenOrAttempted_yes,somethingTakeninHH_yes,stolenItemsInCar_yes,took_selfProtection_yes,victim_problemsFamily_yes,victim_problemsWork_yes,weapon_blunt_yes,weapon_handgun_yes,weapon_knife_yes,weapon_sharp_yes,work_employedCollege_yes,work_employmentType_federal,work_employmentType_private,work_employmentType_self,work_employmentType_state,work_location_city,work_location_rural,work_location_suburb,attacked_overall_yes,attacked_rape_yes,attacked_sexualAssault_yes,attacked_shot_yes,attacked_shotMissed_yes,attacked_hitWithGun_yes,attacked_stabbed_yes,attacked_knifeAttack_yes,attacked_object_yes,attacked_thrown_yes,attacked_otherWeapon_yes,reference_ArmedForcesNow_no,occupationIndustry_armedForces,policeCome_yes,meansTransportation_bike,meansTransportation_public_transport,meansTransportation_on_foot,crimes_in_night,crimes_in_day,crime_at_own_property_yes,crime_at_hotel_motel,crime_near_own_property,crime_at_resturant_bar_nightclub,crime_at_commerical_business,crime_at_office,crime_at_school,crime_at_parking_lot,crime_on_street,crime_on_public_transport,attendingCollege_no,murderData_referenceSex_male,murderData_referenceSex_female,murderData_referenceSex_unknown,murderData_reference_age_10s,murderData_reference_age_20s,murderData_reference_age_30s,murderData_reference_age_40s,murderData_reference_age_50s,murderData_reference_age_60s,murderData_reference_age_70sOlder,murderData_reference_age_Unknown,murderData_reference_raceAAPI,murderData_reference_raceAmericanIndian,murderData_reference_raceAsian,murderData_reference_raceBlack,murderData_reference_raceWhite,murderData_reference_raceUnknown,murderData_reference_hispanic_yes,murderData_reference_hispanic_unknown,murderData_offernderRelation_boyfriend_girlfriend_yes,murderData_offernderRelation_child_yes,murderData_offernderRelation_employee_yes,murderData_offernderRelation_exspouse_yes,murderData_offernderRelation_friend_yes,murderData_offernderRelation_otherRelative_yes,murderData_offernderRelation_parent_yes,murderData_offernderRelation_sibling_yes,murderData_offernderRelation_spouse_yes,murderData_offernderRelation_suporvisor_yes
1999,7,West,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,16,0,8,15,15,1,2,1,0,1,0,0,2,0,0,1,1,0,1,1,2,15,22,20,1,1,15,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,83,166,7,NA,NA,NA,NA,NA,NA,NA,6,0,NA,0,0,1,3,1,0,0,0,19,NA,NA,NA,NA,NA,NA,NA,0,1,14,29,0,135,74,22,0,1,12,0,7,1,1,1,0,0,0,0,21,9,18,9,13,17,25,3,4,2,1,13,0,6,28,3,9,2,2,22,11,5,4,15,16,17,164,NA,NA,NA,NA,NA,28,19,24,30,100,NA,1,238,0,0,4,4,2,2,0,1,0,4,0,1,32,2,4,0,4,7,171,62,3,4,0,171,62,2,28,101,49,122,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,12,3,3,4,5,0,2,0,0,2,8,11,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,11,3,2,6,45,57,71,35,23,6,2,44,NA,NA,NA,NA,NA,NA,0,0,0,86,0,0,0,37,138,50,14,3,25,217,0,0,1,127,116,NA,7,5,7,1,2,2,0,1,17,37,1,3,7,11,0,3,0,0,0,3,3,3,10,0,0,0,11,8,4,9,NA,NA,4,156,172,47,6,NA,NA,0,7,4,0,13,2,129,22,27,106,8,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2734,828,0,556,1122,737,496,208,105,154,36,0,73,174,716,2557,42,1151,1030,163,139,1,14,145,54,68,29,178,8
1999,8,Midwest,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,16,0,6,17,12,0,2,2,0,0,0,0,4,0,0,0,0,0,0,1,1,12,24,22,1,2,24,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,49,173,20,NA,NA,NA,NA,NA,NA,NA,3,4,NA,1,0,0,3,0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,2,3,12,22,0,151,53,25,0,1,17,0,10,2,0,1,0,2,1,4,25,2,14,7,10,7,21,3,5,3,1,13,0,5,15,2,7,1,0,17,9,2,5,5,15,23,156,NA,NA,NA,NA,NA,25,20,27,37,80,NA,1,225,0,0,7,4,1,5,0,2,0,3,0,2,22,0,2,0,2,7,167,50,4,2,0,167,50,0,20,88,45,95,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,0,1,NA,0,0,NA,0,NA,7,0,2,6,3,0,4,0,0,2,7,11,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,2,3,55,55,65,35,10,10,1,14,NA,NA,NA,NA,NA,NA,0,0,0,115,0,0,0,39,118,54,10,12,19,213,1,0,0,103,130,NA,8,6,8,3,0,1,0,1,12,25,1,1,5,6,0,4,0,0,0,4,5,1,8,0,1,0,7,5,1,9,NA,NA,1,155,163,40,5,NA,NA,3,4,4,1,4,3,143,17,14,94,17,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217,682,4,454,971,600,362,150,78,131,34,0,20,25,1788,1035,35,7,2820,118,102,2,8,56,48,51,21,115,3
1999,8,Northeast,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,9,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,19,8,0,1,13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,25,95,11,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,1,1,1,0,0,14,NA,NA,NA,NA,NA,NA,NA,2,1,6,17,0,75,38,10,0,0,3,0,4,1,1,0,0,1,0,0,9,5,11,7,12,6,18,3,0,1,0,14,0,6,14,1,4,1,0,6,5,2,4,7,8,10,89,NA,NA,NA,NA,NA,16,6,18,20,54,NA,8,126,0,0,3,0,2,3,0,0,2,3,0,0,12,0,2,0,0,1,67,46,1,2,0,67,46,1,8,51,37,63,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,1,NA,0,0,0,0,1,0,0,0,0,0,1,1,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5,0,1,7,33,29,34,18,12,6,2,8,NA,NA,NA,NA,NA,NA,0,0,0,48,0,0,0,15,55,45,7,15,21,116,0,0,0,64,75,NA,0,3,1,2,0,0,0,0,7,16,1,2,4,3,0,0,0,0,0,0,1,0,1,0,0,0,4,4,1,5,NA,NA,1,88,107,21,2,NA,NA,1,4,2,0,7,2,74,15,8,45,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,8,South,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,15,0,9,15,15,1,2,2,0,0,0,0,2,0,0,0,0,0,2,2,0,15,20,42,2,2,26,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,59,191,27,NA,NA,NA,NA,NA,NA,NA,9,1,NA,0,0,1,2,0,0,0,0,21,NA,NA,NA,NA,NA,NA,NA,0,2,7,44,0,189,74,27,0,0,11,0,10,3,2,0,0,1,0,3,15,10,18,17,18,11,34,3,8,1,1,19,2,11,29,5,9,3,2,19,9,11,6,10,15,23,184,NA,NA,NA,NA,NA,39,20,38,49,104,NA,1,273,0,0,20,3,0,3,0,6,2,5,0,0,31,0,1,0,0,7,203,63,3,1,0,203,63,4,25,99,63,141,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,NA,1,0,NA,1,1,NA,0,NA,7,5,0,6,3,0,3,0,0,1,4,8,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,1,2,3,58,75,69,53,25,11,1,38,NA,NA,NA,NA,NA,NA,0,0,0,146,0,0,0,48,165,56,17,7,14,275,0,2,0,144,150,NA,10,7,7,1,1,0,0,0,27,44,3,4,4,4,2,7,0,0,0,9,4,3,6,3,1,0,9,11,0,9,NA,NA,1,188,211,59,13,NA,NA,5,3,6,1,8,2,161,12,31,132,16,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,1482,13,751,1827,1309,902,394,212,349,142,0,47,52,3022,2865,38,472,4247,236,216,2,29,153,90,105,66,383,8
1999,8,West,217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,12,0,10,9,14,1,3,0,0,0,0,0,4,0,0,0,0,0,0,3,0,14,25,17,2,2,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,74,158,12,NA,NA,NA,NA,NA,NA,NA,9,2,NA,0,0,0,3,0,0,0,0,14,NA,NA,NA,NA,NA,NA,NA,2,5,11,38,0,123,69,22,0,0,11,0,6,0,3,0,0,0,1,0,18,4,19,6,10,6,26,1,3,4,1,13,0,4,18,0,3,1,0,21,6,5,2,7,16,19,148,NA,NA,NA,NA,NA,21,19,32,35,70,NA,2,208,0,0,7,0,1,2,0,2,0,4,0,1,28,0,2,0,0,4,157,48,2,2,0,157,48,2,25,69,43,111,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,3,2,0,1,3,0,1,0,0,0,1,4,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,3,9,29,52,66,34,17,10,0,34,NA,NA,NA,NA,NA,NA,0,0,0,76,0,0,0,36,104,60,6,8,21,191,0,1,1,103,114,NA,11,7,6,3,3,0,0,2,12,29,2,0,7,13,0,8,0,0,0,9,3,2,7,1,2,0,7,7,1,8,NA,NA,2,133,143,44,6,NA,NA,0,3,4,1,2,2,122,25,20,107,16,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2734,828,0,556,1122,737,496,208,105,154,36,0,73,174,716,2557,42,1151,1030,163,139,1,14,145,54,68,29,178,8
1999,9,Midwest,215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,11,0,7,14,9,0,1,2,1,0,0,0,2,0,0,0,0,0,0,0,1,9,15,32,0,2,19,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,34,143,17,NA,NA,NA,NA,NA,NA,NA,5,1,NA,0,0,0,2,0,0,0,0,13,NA,NA,NA,NA,NA,NA,NA,1,3,14,33,0,121,59,21,0,2,11,0,2,3,0,0,0,0,0,0,8,7,12,15,11,9,22,0,2,1,0,8,0,5,10,1,5,0,1,22,8,6,5,10,5,11,133,NA,NA,NA,NA,NA,38,22,35,23,81,NA,0,208,0,0,7,1,1,2,0,0,0,2,0,0,22,2,1,0,5,3,154,55,1,1,0,154,55,0,20,84,36,105,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,11,1,2,5,5,0,2,0,0,1,4,8,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5,1,0,4,31,55,68,35,7,15,1,9,NA,NA,NA,NA,NA,NA,0,0,0,94,0,0,0,51,99,44,9,10,12,200,0,1,2,107,108,NA,6,4,8,0,2,0,0,0,26,42,4,4,6,12,0,4,0,0,0,4,2,1,6,0,0,0,10,14,2,9,NA,NA,1,124,146,32,5,NA,NA,8,3,4,2,4,6,109,9,18,72,8,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217,682,4,454,971,600,362,150,78,131,34,0,20,25,1788,1035,35,7,2820,118,102,2,8,56,48,51,21,115,3
1999,9,Northeast,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,8,0,7,14,10,0,2,0,0,0,0,0,2,0,0,1,1,0,0,1,2,10,16,20,2,1,8,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,31,94,9,NA,NA,NA,NA,NA,NA,NA,5,0,NA,0,0,0,1,0,0,0,0,12,NA,NA,NA,NA,NA,NA,NA,2,1,6,22,0,68,50,23,0,0,5,0,5,1,1,0,0,1,1,0,3,1,19,3,11,5,21,1,1,2,0,8,0,3,16,0,1,0,2,9,9,1,2,6,10,16,91,NA,NA,NA,NA,NA,13,19,25,20,46,NA,8,134,0,0,2,2,2,1,1,2,1,5,0,0,18,0,2,0,0,5,97,35,2,2,0,97,35,4,10,38,36,80,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,1,NA,0,NA,5,2,2,4,1,0,0,0,0,0,0,5,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,13,18,34,40,30,5,8,0,10,NA,NA,NA,NA,NA,NA,0,0,0,67,0,0,0,16,85,38,6,2,13,130,0,2,1,58,90,NA,5,1,3,1,0,0,0,0,16,24,4,2,2,3,0,2,0,0,0,2,1,0,4,0,0,0,12,5,0,4,NA,NA,0,80,103,35,3,NA,NA,1,1,1,1,7,0,77,10,16,45,9,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1999,9,South,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,10,0,7,7,15,0,3,1,0,0,0,0,4,0,0,1,0,0,0,4,2,15,15,42,0,1,16,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,62,185,21,NA,NA,NA,NA,NA,NA,NA,5,0,NA,0,0,0,4,2,0,0,0,20,NA,NA,NA,NA,NA,NA,NA,1,5,11,29,0,163,88,19,0,1,8,0,5,2,2,0,0,1,0,1,11,11,31,11,16,11,30,2,3,3,3,12,3,5,26,2,7,2,1,26,8,7,9,11,14,24,169,NA,NA,NA,NA,NA,33,27,31,37,105,NA,0,269,0,0,8,2,0,1,1,2,0,3,0,2,35,0,7,0,1,6,181,81,2,7,0,181,81,1,34,95,64,139,138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,5,2,1,3,1,0,4,0,0,0,5,7,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,7,1,0,4,47,56,85,50,15,20,3,34,NA,NA,NA,NA,NA,NA,0,0,0,114,0,0,0,61,133,54,17,11,12,257,2,1,1,118,159,NA,5,6,10,1,3,0,0,0,17,32,1,3,4,12,0,4,0,0,0,5,2,2,8,1,0,1,10,5,2,6,NA,NA,2,165,205,68,6,NA,NA,2,3,3,2,6,11,132,25,25,106,17,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4529,1482,13,751,1827,1309,902,394,212,349,142,0,47,52,3022,2865,38,472,4247,236,216,2,29,153,90,105,66,383,8
1999,9,West,201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,7,1,7,7,11,0,3,1,1,0,0,0,4,0,0,2,0,0,0,3,0,11,16,23,2,1,12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,69,141,12,NA,NA,NA,NA,NA,NA,NA,5,1,NA,0,0,0,1,1,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,2,3,7,19,0,109,57,17,0,1,7,1,8,2,2,0,2,1,1,1,15,7,22,6,14,13,24,0,0,2,0,14,0,4,18,1,6,1,0,7,9,2,3,12,6,10,142,NA,NA,NA,NA,NA,16,11,17,31,74,NA,1,192,0,0,8,4,0,3,0,2,2,5,2,1,25,0,1,0,3,3,145,48,1,1,0,145,48,4,21,92,36,89,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,0,0,NA,0,0,NA,1,NA,2,3,0,1,4,0,2,0,0,0,2,6,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,6,1,2,5,34,59,51,31,10,11,2,40,NA,NA,NA,NA,NA,NA,0,0,0,86,0,0,0,28,108,44,11,9,14,182,1,1,1,101,100,NA,8,2,6,1,1,1,0,0,18,27,2,3,8,8,1,5,0,1,0,8,3,2,5,1,0,3,8,8,0,4,NA,NA,2,129,149,49,2,NA,NA,2,6,3,1,7,7,108,15,21,105,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2734,828,0,556,1122,737,496,208,105,154,36,0,73,174,716,2557,42,1151,1030,163,139,1,14,145,54,68,29,178,8
1999,10,Midwest,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,9,1,11,16,5,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,1,5,17,31,0,1,24,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,40,159,18,NA,NA,NA,NA,NA,NA,NA,5,1,NA,0,0,0,1,0,0,0,0,15,NA,NA,NA,NA,NA,NA,NA,0,4,6,24,0,128,71,26,0,0,16,2,6,3,1,0,0,1,2,0,5,6,12,15,21,12,32,3,2,0,1,16,0,5,24,1,10,1,0,13,4,9,5,15,10,12,155,NA,NA,NA,NA,NA,29,21,34,35,81,NA,4,217,0,0,4,0,1,1,0,2,0,6,0,2,27,0,0,0,1,5,157,57,1,0,0,157,57,3,20,75,49,110,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,NA,4,1,0,3,4,0,0,0,0,0,0,6,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,3,1,6,36,66,57,32,12,16,1,5,NA,NA,NA,NA,NA,NA,0,0,0,102,0,0,0,44,117,42,7,14,16,207,0,1,0,100,125,NA,6,7,4,1,0,2,1,0,15,28,6,4,11,8,1,2,0,0,0,3,3,2,9,3,0,0,15,6,1,4,NA,NA,1,141,162,43,9,NA,NA,7,2,3,1,5,5,117,22,24,79,19,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2217,682,4,454,971,600,362,150,78,131,34,0,20,25,1788,1035,35,7,2820,118,102,2,8,56,48,51,21,115,3
